cost,used,purchase_type_id,ticket_type_id,purchase_date,visitor_id,event_id,for_sale,ean-13
9.5,1,2,3,2023-05-16,24810,53,0,3556266419738
9.0,1,3,3,2024-10-25,24811,53,0,7161903744496
5.0,1,2,3,2023-11-09,24812,53,0,7616098982772
8.5,1,3,3,2023-06-30,24813,53,0,1613924564823
9.0,1,3,3,2025-03-10,24814,53,0,9887166754592
9.0,0,2,3,2024-06-04,24815,53,1,8556968339468
5.0,0,3,3,2023-10-24,24816,53,1,9247474641454
10.0,1,3,3,2023-12-24,24817,53,0,3437004404083
5.0,1,3,3,2024-10-04,24818,53,0,4436778347436
5.0,0,2,3,2023-07-03,24819,53,0,9882645783120
8.0,0,2,3,2024-02-20,24820,53,0,4381054646174
5.5,1,3,1,2024-08-21,24821,53,0,7881559677124
8.0,0,3,3,2025-02-14,24822,53,0,6674048871864
10.0,1,2,3,2024-11-16,24823,53,0,9644360676320
5.5,1,2,1,2023-10-01,24824,53,0,8472870431081
8.0,1,2,1,2023-08-05,24825,53,0,5492757723280
6.5,0,3,1,2025-04-01,24826,53,0,2896505383762
5.5,1,3,1,2024-06-21,24827,53,0,3019254407528
9.5,0,3,1,2023-11-06,24828,53,0,2776161746927
5.5,1,3,3,2025-04-02,24829,53,0,5397596210185
7.0,0,3,3,2024-01-04,24830,53,0,9023548932999
7.0,1,3,1,2023-08-09,24831,53,0,4500699939092
6.5,0,1,1,2024-10-21,24832,53,0,3035574255108
6.5,0,2,3,2023-10-25,24833,53,0,9003874285065
5.5,0,2,3,2025-01-28,24834,53,0,7135021366718
10.0,1,3,3,2024-09-06,24835,53,0,4729025835292
6.0,1,2,1,2023-12-11,24836,53,0,4361416773168
5.5,0,3,1,2024-08-04,24837,53,0,4911627420553
7.0,1,2,1,2023-07-12,24838,53,0,5331685224036
7.0,0,1,3,2025-05-13,24839,53,0,6515667577428
5.0,0,1,1,2023-09-26,24840,53,0,2839167999945
9.0,0,1,3,2023-05-14,24841,53,0,6299847856412
8.0,1,1,1,2024-12-09,24842,53,0,9353237789157
8.5,0,3,1,2025-03-01,24843,53,0,5944760312213
8.5,1,1,3,2023-07-09,24844,53,0,8108443433203
8.5,0,2,1,2023-08-10,24845,53,0,3409120307299
8.0,0,2,1,2024-04-07,24846,53,0,4737266016209
9.5,0,3,3,2024-12-03,24847,53,1,6976078398484
9.0,0,1,1,2023-05-30,24848,53,0,2962234190906
8.0,1,1,1,2024-04-20,24849,53,0,4738765818438
9.5,0,1,1,2023-05-20,24850,53,0,7809484645934
9.0,1,3,3,2023-08-16,24851,53,0,2653826951999
9.5,1,1,3,2024-11-06,24852,53,0,6606074690178
7.5,1,1,1,2023-12-30,24853,53,0,7878543192388
6.5,0,2,3,2024-06-09,24854,53,0,9634200396110
6.0,0,2,1,2024-10-26,24855,53,0,3332385506638
8.0,0,2,1,2023-12-31,24856,53,0,2798749948231
8.5,1,2,1,2025-02-06,24857,53,0,7027421493338
8.0,1,1,3,2025-02-19,24858,53,0,8437550931123
7.5,0,2,3,2024-01-05,24859,53,0,7946745012960
7.0,0,2,3,2023-10-09,24860,53,1,6956777015047
5.0,1,3,1,2024-12-05,24861,53,0,6153806949678
10.0,1,1,3,2024-03-06,24862,53,0,4898608996437
9.5,0,3,1,2025-03-25,24863,53,0,9492240801292
10.0,0,1,3,2024-09-22,24864,53,1,1395000486410
5.5,0,2,3,2024-07-25,24865,53,1,3854618712593
10.0,0,1,1,2023-11-21,24866,53,1,7870813596501
8.0,0,3,3,2023-11-10,24867,53,0,8890171427063
6.5,0,3,1,2024-12-07,24868,53,0,5997506761896
7.0,0,3,1,2024-10-31,24869,53,0,6935548644834
5.5,0,1,3,2023-09-02,24870,53,0,2051551704358
10.0,1,1,3,2024-07-29,24871,53,0,9987483171340
7.5,1,2,3,2024-02-09,24872,53,0,3645642319750
5.5,1,2,3,2024-05-03,24873,53,0,2176677922776
5.0,1,2,1,2023-05-27,24874,53,0,5735669818262
7.5,1,2,1,2024-09-05,24875,53,0,6904659283581
6.0,0,2,3,2024-07-01,24876,53,0,9437026056820
6.5,1,2,1,2023-05-19,24877,53,0,4481594324061
7.5,0,1,3,2023-11-17,24878,53,1,7204847394962
9.5,1,3,3,2024-05-23,24879,53,0,9676564231552
7.5,0,2,1,2023-06-05,24880,53,0,7292514126580
7.0,0,3,1,2024-06-21,24881,53,0,8115137743529
9.5,1,1,1,2023-08-28,24882,53,0,7587007211512
8.5,0,1,3,2025-02-06,24883,53,0,9319566076912
10.0,1,2,1,2023-12-30,24884,53,0,2785513394964
5.0,0,1,3,2024-04-10,24885,53,1,5568578647907
9.0,0,1,1,2024-08-11,24886,53,0,3875890046853
6.5,1,3,3,2023-11-23,24887,53,0,8726569504104
8.5,0,3,3,2023-06-06,24888,53,0,7708409021299
5.0,1,2,3,2024-06-04,24889,53,0,3502181526877
8.0,0,2,3,2023-11-30,24890,53,1,5216474000804
9.5,1,1,1,2024-02-19,24891,53,0,5620440725382
6.5,0,3,1,2023-06-25,24892,53,1,5631209134868
8.0,1,3,1,2023-11-17,24893,53,0,7948656666031
5.0,0,3,3,2024-08-21,24894,53,0,2501721048080
7.5,0,1,3,2023-10-23,24895,53,1,4342558709528
7.0,0,1,3,2023-12-05,24896,53,0,6921606078312
5.0,1,1,3,2024-10-06,24897,53,0,7095866441488
8.5,1,3,1,2023-11-23,24898,53,0,5103440189909
5.0,1,3,1,2024-10-31,24899,53,0,4889512467861
6.5,1,1,3,2025-04-06,24900,53,0,2431564390240
7.0,1,1,3,2023-08-27,24901,53,0,2196129901329
5.5,0,1,3,2024-10-02,24902,53,0,6647301160937
5.0,0,3,1,2024-04-03,24903,53,0,5858972493291
6.5,1,1,3,2024-09-05,24904,53,0,3293586798893
9.0,0,2,1,2024-01-01,24905,53,0,4473248226659
10.0,1,3,1,2023-06-27,24906,53,0,1054542468711
7.5,0,1,3,2023-06-25,24907,53,0,2370452241243
9.5,0,1,3,2023-07-23,24908,53,0,7599353908329
5.0,0,2,1,2024-09-13,24909,53,1,6566907783353
5.0,0,2,1,2024-04-05,24910,53,0,4441279751372
6.5,1,2,1,2024-04-01,24911,53,0,5169253010534
9.0,1,3,1,2023-07-19,24912,53,0,8569664676134
8.0,0,2,3,2024-09-14,24913,53,0,5374259249581
6.0,1,1,1,2024-04-19,24914,53,0,5049455877624
5.0,1,3,1,2024-07-18,24915,53,0,9755251370563
7.0,1,3,3,2024-03-22,24916,53,0,4255523801150
9.5,0,3,3,2024-02-18,24917,53,0,8364967720383
5.5,1,3,3,2023-07-12,24918,53,0,3906152098201
9.5,0,2,3,2025-01-31,24919,53,0,3843875655888
6.5,0,2,1,2024-12-12,24920,53,0,5257924333485
6.5,0,3,3,2024-01-10,24921,53,0,8891929749999
6.0,1,1,1,2024-09-19,24922,53,0,6335066873871
6.0,0,3,3,2024-09-29,24923,53,0,1966805041936
10.0,0,1,1,2024-12-08,24924,53,0,1457774299632
7.5,1,2,3,2024-11-01,24925,53,0,5200875498545
8.5,1,3,1,2025-03-03,24926,53,0,6515174564658
9.5,0,1,1,2025-04-17,24927,53,1,4992250857980
7.5,1,2,1,2023-06-12,24928,53,0,2116336310358
8.0,1,2,1,2024-11-28,24929,53,0,1742460582086
5.0,0,2,3,2024-06-10,24930,53,0,3897999769824
7.5,1,2,1,2023-07-12,24931,53,0,7345532841890
6.0,1,3,1,2025-01-07,24932,53,0,6983521423599
7.0,1,1,1,2024-05-26,24933,53,0,3526803859469
6.0,0,2,3,2025-01-16,24934,53,0,6239125659669
8.0,0,2,1,2023-09-17,24935,53,1,7201873002803
8.5,1,2,1,2024-08-23,24936,53,0,4860252806207
8.5,0,2,3,2024-08-20,24937,53,0,6646857304214
5.5,1,1,3,2025-04-09,24938,53,0,4914539897949
7.5,0,3,3,2024-09-26,24939,53,0,1488186346696
5.0,0,3,3,2025-04-26,24940,53,0,2940773097196
5.0,1,2,1,2024-05-18,24941,53,0,1251180631432
6.5,1,2,3,2023-12-04,24942,53,0,1397942106465
9.5,0,3,1,2024-04-03,24943,53,0,7854548935177
9.5,0,2,1,2025-03-25,24944,53,0,1073125753606
8.0,0,3,1,2024-05-06,24945,53,1,8024102966131
9.5,1,3,1,2023-12-03,24946,53,0,6755334040258
6.5,1,2,1,2024-03-19,24947,53,0,6734808821280
5.5,0,1,3,2023-10-24,24948,53,1,8528726414805
8.0,1,1,1,2024-06-27,24949,53,0,5892689721228
7.0,1,1,1,2023-07-04,24950,53,0,3804892027308
7.0,1,2,3,2024-11-22,24951,53,0,9484870220135
5.0,0,1,3,2024-09-11,24952,53,0,9438737169235
6.5,0,1,3,2025-01-04,24953,53,0,2528846075101
7.5,1,1,3,2025-04-27,24954,53,0,3502965942062
10.0,0,3,3,2024-05-02,24955,53,0,3656822957022
5.5,1,2,1,2024-04-26,24956,53,0,4486894265365
7.5,1,1,3,2025-03-07,24957,53,0,9954505561803
6.0,1,2,3,2024-09-05,24958,53,0,3215843833138
6.5,0,1,1,2024-11-07,24959,53,0,5914164859592
5.5,0,2,3,2023-12-23,24960,53,0,4373392245247
5.5,0,1,3,2025-02-27,24961,53,0,7109720589919
8.0,0,1,1,2025-03-13,24962,53,0,5524803737967
8.0,0,2,1,2024-01-09,24963,53,1,6293695457491
7.5,0,3,1,2023-12-19,24964,53,0,1244482814533
6.0,0,3,1,2023-06-08,24965,53,0,6803393820187
9.0,0,3,3,2024-05-06,24966,53,0,6181189624772
7.0,0,1,1,2024-12-21,24967,53,1,1159305888280
10.0,0,2,3,2024-05-19,24968,53,0,3998233062825
5.0,1,2,3,2024-02-16,24969,53,0,3684456178939
9.0,0,3,1,2023-05-24,24970,53,0,9883643438009
6.0,0,1,3,2023-11-17,24971,53,0,3487792607479
5.5,0,3,1,2025-03-18,24972,53,0,9276915880209
7.5,0,2,1,2023-11-09,24973,53,0,3394536867062
6.0,1,2,3,2023-06-04,24974,53,0,1643207360733
8.0,0,2,3,2024-02-18,24975,53,0,6499793033625
10.0,0,3,1,2024-01-02,24976,53,1,3496504379850
16.0,0,2,2,2023-05-29,25017,54,0,8128187963634
10.0,0,3,2,2024-06-26,25018,54,0,3148880749324
15.0,1,2,2,2023-07-18,25019,54,0,5362247075401
19.0,1,2,2,2023-10-06,25020,54,0,8249877682103
10.0,0,3,2,2023-05-21,25021,54,0,1643263627909
17.0,0,1,2,2023-11-08,25022,54,0,3565541622026
14.0,0,3,2,2024-04-12,25023,54,0,7091896939080
16.0,1,1,2,2023-11-02,25024,54,0,5426775626208
11.0,1,1,2,2024-10-22,25025,54,0,3448261986685
10.0,1,1,2,2023-11-18,25026,54,0,2846167422836
12.0,0,2,2,2024-11-24,25027,54,1,7983046854771
15.0,1,2,2,2024-02-24,25028,54,0,4793356295093
10.0,0,3,2,2024-03-30,25029,54,0,5564331011058
18.0,1,3,2,2024-03-11,25030,54,0,7114439226882
17.0,0,1,2,2023-12-27,25031,54,1,3823538606125
18.0,0,2,2,2025-05-03,25032,54,0,5384246677340
12.0,0,2,2,2024-12-14,25033,54,0,1455924580434
12.0,0,2,2,2024-08-06,25034,54,0,4878053912577
11.0,1,2,2,2024-08-09,25035,54,0,1544089458569
17.0,1,1,2,2025-05-10,25036,54,0,1288914304532
11.0,0,2,2,2023-11-03,25037,54,0,1583571686745
18.0,1,2,2,2024-01-14,25038,54,0,6094592150261
10.0,0,3,2,2024-04-27,25039,54,0,9568952731995
14.0,0,3,2,2025-03-12,25040,54,0,9859200701899
16.0,1,1,2,2023-09-18,25041,54,0,7510002768522
13.0,0,1,2,2023-09-26,25042,54,0,2620958557372
15.0,1,2,2,2023-11-10,25043,54,0,4784921488550
15.0,1,3,2,2024-11-04,25044,54,0,5527678464553
14.0,1,3,2,2024-12-22,25045,54,0,6432219997179
10.0,0,3,2,2024-02-25,25046,54,0,9821682876764
18.0,1,3,2,2025-01-01,25047,54,0,3665151094309
11.0,0,1,2,2023-08-15,25048,54,0,9402874974241
10.0,0,3,2,2024-01-02,25049,54,0,7497191616132
18.0,1,1,2,2023-10-24,25050,54,0,9856306039362
13.0,0,3,2,2023-08-19,25051,54,0,3554991467965
12.0,0,3,2,2025-04-17,25052,54,0,9533764775698
11.0,1,1,2,2023-06-21,25053,54,0,2206016448674
15.0,0,2,2,2025-04-07,25054,54,0,5673760371856
20.0,1,2,2,2023-10-27,25055,54,0,3857559581362
13.0,1,1,2,2024-05-28,25056,54,0,2022664902086
7.0,1,2,3,2024-08-29,25057,54,0,9089238091302
5.5,1,1,1,2024-04-19,25058,54,0,7173936477782
8.5,1,2,3,2025-03-21,25059,54,0,8257533309763
6.0,1,2,3,2024-12-13,25060,54,0,8210521684081
10.0,0,1,3,2023-10-23,25061,54,0,7182633568018
8.0,0,3,3,2025-01-06,25062,54,1,2980845509822
7.5,1,3,1,2024-03-17,25063,54,0,3293842369042
8.5,0,2,3,2025-04-24,25064,54,0,9479050486206
9.0,0,3,3,2024-08-29,25065,54,0,6180011908134
9.0,0,3,3,2023-07-23,25066,54,0,2465359122803
5.0,1,1,3,2023-06-14,25067,54,0,6843446270404
8.0,0,2,1,2025-05-10,25068,54,0,8645477071961
5.5,1,3,3,2025-03-09,25069,54,0,1953499877809
6.0,1,2,1,2025-03-07,25070,54,0,4144831699383
8.0,0,3,1,2023-06-22,25071,54,0,4904786676055
8.0,1,1,1,2024-03-21,25072,54,0,7284905260222
8.0,0,1,1,2023-10-26,25073,54,0,2684469894787
7.5,0,1,1,2024-05-28,25074,54,0,7909643560504
5.5,1,3,3,2024-02-26,25075,54,0,8622245369643
9.5,1,3,1,2023-09-23,25076,54,0,1226858653045
9.0,0,2,1,2024-08-28,25077,54,0,5235598239285
9.5,0,3,3,2024-09-25,25078,54,0,5508072865146
6.5,0,1,1,2024-09-22,25079,54,0,5134552790996
7.5,1,3,1,2023-10-09,25080,54,0,5305514890067
5.0,0,3,3,2025-04-12,25081,54,0,2963977424303
6.5,0,3,3,2024-08-20,25082,54,1,8127282704978
7.5,1,2,3,2025-02-01,25083,54,0,1500176992230
8.0,1,1,3,2024-05-03,25084,54,0,8173108308617
7.0,1,2,1,2024-05-08,25085,54,0,6151744398915
8.0,0,2,3,2024-11-22,25086,54,0,6092723988459
10.0,1,1,1,2024-09-03,25087,54,0,5114572553506
8.0,0,2,1,2025-03-28,25088,54,0,4955506650181
7.5,1,2,3,2023-07-26,25089,54,0,9848109486755
6.5,1,1,3,2023-11-18,25090,54,0,5227016403291
5.5,0,3,3,2024-03-23,25091,54,1,3741704362583
8.5,1,2,1,2025-03-24,25092,54,0,8652567130031
8.0,1,3,3,2024-03-08,25093,54,0,8039121106585
8.5,0,1,1,2023-08-08,25094,54,1,5017699405392
7.5,0,3,3,2024-02-22,25095,54,0,6623293085575
5.5,1,1,1,2024-03-14,25096,54,0,4576962444814
8.0,1,3,3,2024-05-18,25097,54,0,3866264269642
10.0,0,1,1,2023-07-03,25098,54,1,8224752766650
7.5,0,3,1,2024-10-10,25099,54,0,4657171764611
7.5,1,2,1,2024-02-14,25100,54,0,5424061577275
7.0,0,3,1,2025-03-11,25101,54,0,6127864580935
7.0,0,1,3,2024-01-13,25102,54,0,8612973243973
8.0,0,3,1,2025-01-06,25103,54,0,4954012922276
5.0,0,2,1,2023-11-22,25104,54,0,3021674639432
6.5,0,3,1,2025-03-18,25105,54,0,7150900716266
5.5,0,1,3,2023-08-10,25106,54,0,7270001844618
7.5,1,3,1,2025-01-25,25107,54,0,1423403676256
6.5,0,1,3,2025-04-28,25108,54,0,8805061957569
9.0,0,1,3,2025-01-01,25109,54,0,4225885735099
7.0,1,3,3,2023-06-09,25110,54,0,1020936170275
6.0,1,3,3,2023-10-14,25111,54,0,1822588808553
5.0,0,2,3,2024-11-17,25112,54,0,6167252256756
8.5,0,2,1,2023-12-10,25113,54,0,8583393552503
5.0,0,3,1,2024-06-12,25114,54,0,7133948835034
8.0,1,3,3,2024-08-02,25115,54,0,4485393264707
8.0,0,1,3,2024-11-15,25116,54,0,1860220309807
8.0,0,2,3,2023-12-15,25117,54,0,6481990205538
8.5,0,3,1,2024-03-28,25118,54,0,2382872669803
6.5,1,1,3,2024-04-11,25119,54,0,6513225007553
9.0,1,1,3,2023-09-05,25120,54,0,8607343988625
7.5,1,2,1,2023-12-12,25121,54,0,6959783082852
9.0,1,2,3,2024-08-22,25122,54,0,1431182036367
9.0,0,3,1,2024-04-30,25123,54,1,5688230137521
6.0,0,2,1,2024-03-19,25124,54,1,8847684335447
5.5,0,1,3,2023-11-01,25125,54,0,7006868440876
9.5,1,3,3,2025-04-10,25126,54,0,4863349715489
6.0,1,2,1,2024-07-01,25127,54,0,8292536523443
7.5,1,3,3,2024-02-05,25128,54,0,3056103507164
6.5,0,2,1,2025-04-03,25129,54,1,3902931939446
7.5,1,2,3,2023-09-20,25130,54,0,9395353581466
7.5,0,3,3,2024-03-14,25131,54,0,2795648370736
7.5,0,1,3,2023-12-30,25132,54,0,3261449226867
8.0,1,2,1,2023-09-26,25133,54,0,6380691601925
9.5,1,2,1,2025-03-09,25134,54,0,8003056173774
9.0,0,1,1,2024-07-01,25135,54,1,8445456160872
9.0,1,3,1,2024-07-01,25136,54,0,2872515178816
6.5,0,2,1,2023-09-20,25137,54,1,3410424677416
9.0,1,2,3,2024-12-17,25138,54,0,2162499258656
6.0,1,3,3,2025-02-27,25139,54,0,7695689331694
7.0,1,3,3,2024-03-03,25140,54,0,6972131094973
5.5,0,3,1,2024-02-19,25141,54,1,8442648253508
10.0,0,3,1,2024-01-14,25142,54,0,4687356149723
7.0,0,2,1,2023-07-12,25143,54,0,8053803528038
8.0,1,1,3,2023-09-24,25144,54,0,2454395045723
9.5,1,1,1,2023-10-10,25145,54,0,1202088179257
9.0,1,2,1,2025-01-08,25146,54,0,4962652318800
8.0,0,1,1,2023-06-15,25147,54,1,3705143807840
9.0,1,2,3,2024-07-14,25148,54,0,1030817737867
8.5,1,3,3,2023-10-07,25149,54,0,9036591140611
6.5,1,2,3,2023-11-01,25150,54,0,3703004540889
9.5,1,3,1,2023-10-28,25151,54,0,5573529808266
8.0,0,3,3,2023-11-09,25152,54,0,8007976277701
5.5,1,2,1,2024-07-04,25153,54,0,1293315580076
6.0,1,3,3,2023-05-31,25154,54,0,2550107456903
6.5,0,3,1,2023-07-02,25155,54,1,1537920718701
10.0,0,1,3,2024-08-10,25156,54,0,6197869617568
10.0,1,3,1,2024-01-25,25157,54,0,1705526287125
7.5,1,1,3,2025-04-16,25158,54,0,6945333085575
7.5,0,1,3,2024-12-22,25159,54,0,4476920290474
5.0,1,1,3,2023-11-26,25160,54,0,2416014843597
9.0,1,2,1,2024-07-08,25161,54,0,2919322882518
8.0,0,1,3,2024-03-07,25162,54,1,6076311449831
6.0,0,1,3,2024-08-16,25163,54,1,1791426363031
9.0,1,1,3,2024-07-14,25164,54,0,8283764688641
7.5,1,1,3,2024-07-03,25165,54,0,5996366342684
5.0,0,3,3,2024-10-20,25166,54,0,5100649871889
9.5,0,3,3,2025-02-27,25167,54,0,1643328175226
6.5,1,2,3,2024-03-02,25168,54,0,4820571443082
8.5,1,2,1,2023-10-15,25169,54,0,2796776629924
6.5,0,3,3,2024-05-08,25170,54,0,4138007260589
8.5,1,2,1,2025-03-14,25171,54,0,3484396826300
9.5,1,3,1,2024-02-07,25172,54,0,3695384816310
9.0,1,1,3,2024-07-21,25173,54,0,7081867106046
5.5,1,2,3,2023-10-30,25174,54,0,9866119456419
6.0,1,3,3,2023-06-21,25175,54,0,5579999575466
10.0,1,3,3,2024-11-07,25176,54,0,3899209938131
6.0,0,1,1,2023-12-12,25177,54,0,9023930731068
7.5,0,1,1,2025-01-28,25178,54,0,5839310890871
7.0,0,3,1,2024-05-27,25179,54,0,6753029778212
5.5,0,3,1,2024-02-01,25180,54,0,5583770556533
10.0,0,2,3,2024-04-26,25181,54,0,7951243633886
8.0,0,3,1,2025-03-27,25182,54,0,9157532197013
5.5,1,3,3,2023-08-04,25183,54,0,9945508620874
5.0,0,3,1,2023-11-15,25184,54,0,5788153238605
9.0,0,1,1,2024-10-22,25185,54,0,6889407136426
8.5,0,1,3,2023-07-16,25186,54,1,9730805741841
6.5,1,2,1,2023-10-03,25187,54,0,1274696725684
6.5,1,1,1,2025-01-23,25188,54,0,6504170548822
8.5,0,2,3,2023-05-14,25189,54,0,6698350356692
8.0,0,1,3,2025-04-10,25190,54,0,2333328866824
8.5,1,1,3,2024-05-04,25191,54,0,5321605205571
9.5,0,1,1,2023-06-28,25192,54,0,8239382978063
9.5,0,1,1,2024-05-15,25193,54,0,7831092050260
10.0,1,2,3,2025-03-25,25194,54,0,4418119165173
7.5,0,1,3,2023-09-12,25195,54,0,1389644268750
6.0,0,2,3,2024-01-31,25196,54,0,9685637071355
9.0,0,2,3,2025-05-08,25197,54,0,5018260163861
7.0,0,1,3,2025-03-02,25198,54,0,3346716392202
8.5,1,2,3,2024-09-13,25199,54,0,9663682945965
8.5,1,1,3,2025-05-13,25200,54,0,9219643527253
6.0,1,3,3,2025-03-23,25201,54,0,4880332610367
7.5,1,1,3,2024-11-16,25202,54,0,8406931144188
6.5,0,1,3,2024-12-25,25203,54,1,1222654733150
10.0,0,3,1,2024-12-30,25204,54,0,6908222668812
5.5,0,1,1,2023-05-21,25205,54,1,4619264632391
8.0,1,2,1,2023-07-29,25206,54,0,3695453152007
9.5,1,2,3,2024-02-15,25207,54,0,3808808535355
6.5,1,1,1,2024-07-11,25208,54,0,4291171974850
6.5,1,2,1,2025-03-07,25209,54,0,9293954740241
5.0,1,3,1,2024-11-05,25210,54,0,8657692434496
8.0,0,1,1,2024-05-18,25211,54,0,6436992840724
10.0,0,3,3,2024-05-26,25212,54,0,1499268194779
7.0,0,1,1,2024-09-01,25213,54,0,7648191198320
7.5,0,1,3,2024-01-28,25214,54,0,5929433955929
9.5,1,1,3,2024-09-09,25215,54,0,1928311925867
5.5,1,2,3,2024-04-15,25216,54,0,6206475587171
6.5,1,2,3,2023-09-06,25217,54,0,9510888380576
9.0,1,2,3,2024-10-04,25218,54,0,8256352262314
6.5,0,1,1,2023-08-02,25219,54,0,2378312919962
7.5,1,3,3,2025-04-10,25220,54,0,3103124140442
7.5,1,3,1,2024-08-02,25221,54,0,8660588177124
5.0,0,1,3,2023-08-25,25222,54,0,9478447750621
8.0,1,1,3,2024-04-07,25223,54,0,4966411032346
6.0,1,1,1,2024-01-04,25224,54,0,9273994150447
6.0,1,1,1,2024-07-17,25225,54,0,2045581773253
9.5,1,2,3,2025-01-14,25226,54,0,9908736381450
8.0,0,2,1,2023-10-10,25227,54,0,3970224171149
9.5,1,1,1,2024-04-01,25228,54,0,9310588240903
8.5,1,1,1,2024-12-28,25229,54,0,9193637561583
9.5,1,2,1,2025-04-05,25230,54,0,2457183370093
6.0,0,3,3,2024-04-24,25231,54,0,1308451607433
8.5,1,2,3,2024-11-18,25232,54,0,7437555624761
8.5,1,3,1,2023-11-21,25233,54,0,6513398035842
7.0,0,1,3,2024-09-20,25234,54,0,3877112299080
7.0,1,1,1,2024-02-09,25235,54,0,7640743169342
10.0,1,2,3,2023-06-25,25236,54,0,3216264540464
10.0,1,3,1,2025-01-11,25237,54,0,3689784661591
5.0,0,1,1,2024-08-05,25238,54,0,7500429432627
9.0,0,2,1,2024-09-14,25239,54,0,9954757680719
8.5,0,3,3,2023-08-05,25240,54,0,1247256836985
5.0,1,2,1,2023-06-20,25241,54,0,6919822584246
9.5,0,1,1,2024-07-28,25242,54,0,2346804476023
9.5,1,1,3,2025-04-12,25243,54,0,1900248356802
10.0,0,1,1,2023-11-15,25244,54,1,1522271396501
7.5,1,1,1,2024-04-02,25245,54,0,7453921770489
6.0,0,3,1,2024-01-31,25246,54,0,9178817979798
5.0,1,3,3,2023-08-07,25247,54,0,8634997875314
6.0,0,2,1,2024-04-18,25248,54,1,7629719317649
5.5,1,3,3,2024-03-19,25249,54,0,2643473932608
7.5,0,1,1,2023-09-04,25250,54,0,3745380087945
6.5,0,1,3,2025-05-11,25251,54,0,9495252956805
5.5,1,2,3,2023-11-17,25252,54,0,9237489223371
9.5,0,2,1,2024-03-17,25253,54,0,6391457414041
7.5,1,2,1,2024-01-22,25254,54,0,4851980959971
8.5,1,1,3,2025-05-10,25255,54,0,2973182876078
5.0,0,1,1,2024-03-30,25256,54,0,6799730565817
6.0,0,1,1,2025-01-25,25257,54,1,5418077630068
9.0,0,2,3,2024-04-29,25258,54,0,7286337978939
8.5,1,1,1,2023-06-23,25259,54,0,4928194621090
8.5,0,2,3,2025-04-27,25260,54,0,7875240478389
6.5,1,2,3,2024-06-21,25261,54,0,1903548502378
7.5,0,2,3,2023-09-25,25262,54,0,3704351832849
8.0,0,3,1,2024-03-24,25263,54,0,5982885041134
8.0,0,3,3,2025-02-21,25264,54,1,8160719659076
8.5,0,1,1,2024-02-24,25265,54,0,6820645071045
7.5,0,1,3,2023-12-10,25266,54,1,2887928157774
7.5,0,3,1,2023-06-24,25267,54,1,1931134023776
6.5,0,3,3,2024-07-25,25268,54,0,8999884690503
6.0,0,2,1,2025-01-06,25269,54,0,7927473985175
9.5,1,2,1,2023-06-29,25270,54,0,6942788966831
6.0,1,1,3,2024-12-30,25271,54,0,1734610458923
8.5,0,1,3,2024-10-16,25272,54,0,6370673603049
5.0,0,2,3,2023-10-28,25273,54,0,3635464557197
9.0,0,2,1,2024-12-24,25274,54,0,2039681682049
6.5,0,2,1,2024-10-12,25275,54,1,4433415291164
8.5,0,2,3,2024-11-22,25276,54,1,2589636747168
8.0,1,2,3,2024-12-02,25277,54,0,6935127157825
7.5,1,3,1,2024-04-24,25278,54,0,4342448861487
5.0,0,1,1,2024-05-21,25279,54,0,3192087000123
6.5,1,1,3,2024-10-08,25280,54,0,8836449570157
8.5,1,1,1,2023-12-05,25281,54,0,7653086422213
9.5,0,2,3,2025-05-02,25282,54,1,2431390687970
5.0,1,2,3,2024-08-03,25283,54,0,1561448516104
9.0,1,1,1,2023-09-25,25284,54,0,8591842532172
7.5,1,1,3,2025-04-16,25285,54,0,7350352283408
10.0,0,3,1,2024-11-27,25286,54,1,2333967784469
9.5,1,2,1,2025-04-11,25287,54,0,9914799084535
9.5,1,2,1,2024-11-01,25288,54,0,3141486697164
8.0,0,1,1,2024-10-08,25289,54,0,1355604296172
6.0,1,1,1,2025-03-17,25290,54,0,6532979599393
8.0,0,1,3,2024-05-18,25291,54,0,6932501153538
5.0,1,2,1,2024-03-14,25292,54,0,4666398298059
8.0,1,3,3,2023-06-23,25293,54,0,1220490715822
5.5,1,2,3,2023-09-22,25294,54,0,2945921599674
8.5,0,2,3,2023-07-29,25295,54,1,1886116381461
6.5,1,3,1,2024-12-11,25296,54,0,1570049850393
6.5,1,3,3,2023-06-14,25297,54,0,7440250105348
6.5,0,1,3,2024-05-08,25298,54,1,3719666357405
5.5,1,2,1,2023-06-12,25299,54,0,9762112071425
7.5,0,3,1,2023-10-02,25300,54,1,2512061309274
5.0,0,3,1,2024-03-11,25301,54,0,8157810067883
5.5,0,1,3,2024-12-10,25302,54,0,2444631771144
7.5,1,1,3,2024-11-12,25303,54,0,2308635615413
9.0,0,1,1,2024-01-20,25304,54,0,8002172131603
7.0,1,2,1,2024-04-24,25305,54,0,1988621477051
6.5,1,3,3,2024-06-09,25306,54,0,3867523684602
7.0,0,1,1,2023-07-28,25307,54,1,2296299176244
5.5,0,3,3,2024-03-14,25308,54,0,5425827130411
9.5,0,3,1,2024-01-24,25309,54,0,5508759008909
8.0,0,2,3,2025-01-08,25310,54,0,8550295970258
5.0,1,2,1,2024-09-27,25311,54,0,3596201114434
9.5,0,2,3,2024-07-04,25312,54,0,2095248620515
8.5,0,1,3,2024-09-14,25313,54,0,8053803191720
8.5,1,1,3,2023-08-30,25314,54,0,3396509124058
